date,open,high,low,close,volume
2019-05-24,2047.30,2057.38,2035.98,2045.31,480648
2019-05-27,2044.25,2055.13,2035.87,2044.21,351616
2019-05-28,2044.77,2058.42,2038.52,2048.83,494479
2019-05-29,2046.71,2046.71,2016.25,2023.32,380894
2019-05-30,2024.33,2040.66,2023.91,2038.80,461850
2019-05-31,2029.03,2048.90,2022.97,2041.74,439182
2019-06-03,2031.03,2070.58,2029.17,2067.85,387146
2019-06-04,2066.78,2072.19,2060.98,2066.97,435992
2019-06-05,2084.16,2086.49,2065.71,2069.11,380157
2019-06-07,2070.78,2081.16,2057.97,2072.33,368392
2019-06-10,2087.37,2099.65,2075.51,2099.49,457641
2019-06-11,2096.09,2114.57,2094.60,2111.81,550740
2019-06-12,2111.66,2118.89,2104.41,2108.75,693508
2019-06-13,2104.46,2108.01,2081.92,2103.15,553393
2019-06-14,2096.32,2103.02,2087.47,2095.41,473370
2019-06-17,2091.71,2103.59,2087.25,2090.73,561550
2019-06-18,2089.31,2103.02,2089.31,2098.71,600964
2019-06-19,2119.54,2126.74,2117.64,2124.78,862980
2019-06-20,2121.78,2131.77,2120.42,2131.29,1007159
2019-06-21,2132.38,2132.68,2120.15,2125.62,692028
2019-06-24,2130.32,2134.48,2123.88,2126.33,669640
2019-06-25,2125.74,2136.24,2115.11,2121.64,642999
2019-06-26,2120.20,2128.25,2115.72,2121.85,736852
2019-06-27,2120.73,2141.27,2118.22,2134.32,644900
2019-06-28,2135.06,2139.24,2123.97,2130.62,537275
2019-07-01,2147.24,2147.24,2126.87,2129.74,412291
2019-07-02,2122.07,2130.86,2112.52,2122.02,460830
2019-07-03,2120.75,2127.71,2093.32,2096.02,522709
2019-07-04,2102.36,2108.80,2088.97,2108.73,446933
2019-07-05,2111.00,2115.43,2096.23,2110.59,459391
2019-07-08,2091.91,2092.54,2063.78,2064.17,515950
2019-07-09,2070.35,2075.30,2052.03,2052.03,440122
2019-07-10,2061.55,2068.20,2056.48,2058.78,355678
2019-07-11,2070.59,2088.24,2070.21,2080.58,376675
2019-07-12,2083.53,2090.43,2077.35,2086.66,403935
2019-07-15,2083.39,2088.34,2073.10,2082.48,463520
2019-07-16,2084.46,2096.67,2078.74,2091.87,682803
2019-07-17,2079.91,2080.01,2063.49,2072.92,761626
2019-07-18,2068.66,2073.20,2061.33,2066.55,446644
2019-07-19,2080.21,2096.73,2076.51,2094.36,394904
2019-07-22,2090.35,2099.34,2087.51,2093.34,332630
2019-07-23,2095.76,2106.39,2095.38,2101.45,648124
2019-07-24,2097.16,2105.68,2080.66,2082.30,851393
2019-07-25,2085.67,2088.81,2061.08,2074.48,598634
2019-07-26,2063.35,2068.16,2054.64,2066.26,589074
2019-07-29,2059.13,2063.13,2025.01,2029.48,608671
2019-07-30,2035.32,2044.59,2032.61,2038.68,547030
2019-07-31,2036.46,2041.16,2010.95,2024.55,589386
2019-08-01,2015.09,2032.23,2009.33,2017.34,461743
2019-08-02,1995.31,2005.31,1987.12,1998.13,438538
2019-08-05,1985.93,1987.64,1945.39,1946.98,639604
2019-08-06,1900.36,1948.53,1891.81,1917.50,739588
2019-08-07,1925.33,1929.29,1901.61,1909.71,760777
2019-08-08,1926.28,1937.95,1915.81,1920.61,777166
2019-08-09,1940.06,1946.94,1936.14,1937.75,654344
2019-08-12,1941.53,1949.19,1933.25,1942.29,427141
2019-08-13,1928.76,1937.68,1923.58,1925.83,660041
2019-08-14,1946.18,1952.22,1937.23,1938.37,699585
2019-08-16,1921.49,1927.70,1911.72,1927.17,421682
2019-08-19,1936.64,1943.09,1931.44,1939.90,481022
2019-08-20,1942.99,1964.16,1937.53,1960.25,463605
2019-08-21,1954.57,1971.12,1954.47,1964.65,391568
2019-08-22,1966.60,1967.96,1951.01,1951.01,435565
2019-08-23,1942.42,1953.85,1940.60,1948.30,381087
2019-08-26,1915.34,1924.49,1909.92,1916.31,324853
2019-08-27,1928.98,1937.42,1919.28,1924.60,427042
2019-08-28,1929.96,1943.62,1926.43,1941.09,284344
2019-08-29,1943.55,1947.15,1928.49,1933.41,285103
2019-08-30,1951.66,1971.21,1951.30,1967.79,317733
2019-09-02,1961.19,1973.25,1958.59,1969.19,262154
2019-09-03,1966.50,1976.37,1960.15,1965.69,342077
2019-09-04,1962.43,1988.53,1962.08,1988.53,348722
2019-09-05,1993.62,2015.39,1992.51,2004.75,488067
2019-09-06,2016.11,2017.20,2005.69,2009.13,384441
2019-09-09,2013.38,2029.80,2013.28,2019.55,511821
2019-09-10,2024.79,2034.28,2021.58,2032.08,504391
2019-09-11,2043.72,2050.80,2040.04,2049.20,429075
2019-09-16,2056.26,2062.22,2044.80,2062.22,493516
2019-09-17,2058.72,2066.33,2055.17,2062.33,507995
2019-09-18,2064.42,2075.63,2058.52,2070.73,613148
2019-09-19,2070.53,2089.81,2070.53,2080.35,493038
2019-09-20,2080.86,2092.37,2077.30,2091.52,589920
2019-09-23,2087.70,2095.54,2085.60,2091.70,420948
2019-09-24,2090.19,2101.63,2085.91,2101.04,535771
2019-09-25,2093.47,2095.27,2072.41,2073.39,651552
2019-09-26,2082.66,2087.33,2064.34,2074.52,430577
2019-09-27,2066.96,2066.96,2044.75,2049.93,285943
2019-09-30,2045.77,2064.99,2042.01,2063.05,327625
2019-10-01,2062.44,2077.48,2057.91,2072.42,389336
2019-10-02,2058.23,2058.23,2031.91,2031.91,414460
2019-10-04,2028.40,2039.43,2020.69,2020.69,402941
2019-10-07,2031.53,2034.94,2016.19,2021.73,322185
2019-10-08,2029.37,2046.81,2024.63,2046.25,437517
2019-10-10,2030.13,2040.88,2010.90,2028.15,445846
2019-10-11,2048.08,2053.94,2040.48,2044.61,381147
2019-10-14,2068.13,2075.10,2065.53,2067.40,511216
2019-10-15,2064.78,2073.21,2064.34,2068.17,464534
2019-10-16,2080.92,2090.01,2073.80,2082.83,524545
2019-10-17,2081.76,2087.15,2072.49,2077.94,314177
2019-10-18,2082.23,2088.54,2057.89,2060.69,516688
2019-10-21,2067.97,2067.97,2059.33,2064.84,606109
2019-10-22,2076.29,2093.81,2073.08,2088.86,504063
2019-10-23,2086.81,2088.25,2074.88,2080.62,429453
2019-10-24,2089.85,2089.85,2067.90,2085.66,367717
2019-10-25,2091.16,2091.24,2079.30,2087.89,348686
2019-10-28,2096.67,2104.39,2089.76,2093.60,269234
2019-10-29,2103.92,2105.17,2088.04,2092.69,357662
2019-10-30,2093.51,2093.51,2075.54,2080.27,415552
2019-10-31,2089.22,2103.71,2083.48,2083.48,461323
2019-11-01,2084.79,2100.42,2081.53,2100.20,418314
2019-11-04,2111.32,2130.83,2111.32,2130.24,476257
2019-11-05,2133.66,2143.12,2128.70,2142.64,400644
2019-11-06,2142.69,2156.23,2138.83,2144.15,410085
2019-11-07,2141.05,2147.01,2135.45,2144.29,425663
2019-11-08,2154.18,2155.94,2133.75,2137.23,574127
2019-11-11,2139.07,2139.07,2119.07,2124.09,617266
2019-11-12,2131.26,2140.94,2121.80,2140.92,610429
2019-11-13,2132.48,2133.37,2118.67,2122.45,664366
2019-11-14,2127.54,2139.23,2121.32,2139.23,521110
2019-11-15,2137.96,2165.02,2135.26,2162.18,556246
2019-11-18,2161.89,2165.89,2151.97,2160.69,489233
2019-11-19,2151.04,2154.41,2137.01,2153.24,826885
2019-11-20,2140.06,2145.97,2123.80,2125.32,581056
2019-11-21,2123.65,2125.36,2088.19,2096.60,579555
2019-11-22,2098.89,2106.42,2093.99,2101.96,519852
2019-11-25,2117.14,2130.04,2116.07,2123.50,397676
2019-11-26,2129.27,2139.64,2120.85,2121.35,532601
2019-11-27,2134.47,2136.30,2118.07,2127.85,367796
2019-11-28,2116.93,2127.75,2116.58,2118.60,335227
2019-11-29,2125.53,2125.53,2085.10,2087.96,433261
2019-12-02,2097.55,2103.87,2088.92,2091.92,385344
2019-12-03,2075.02,2085.71,2066.60,2084.07,450040
2019-12-04,2070.84,2072.91,2057.45,2068.89,347003
2019-12-05,2078.31,2084.29,2053.56,2060.74,472188
2019-12-06,2072.44,2084.44,2070.17,2081.85,440188
2019-12-09,2091.94,2093.81,2084.31,2088.65,393127
2019-12-10,2081.22,2100.48,2080.16,2098.00,500064
2019-12-11,2098.28,2109.22,2092.48,2105.62,668731
2019-12-12,2120.13,2138.93,2120.13,2137.35,584637
2019-12-13,2164.63,2170.25,2159.45,2170.25,540027
2019-12-16,2168.05,2175.01,2166.29,2168.15,377054
2019-12-17,2179.40,2196.01,2171.09,2195.68,599534
2019-12-18,2194.92,2204.04,2187.32,2194.76,591106
2019-12-19,2199.42,2204.73,2186.59,2196.56,643144
2019-12-20,2205.57,2206.82,2194.80,2204.18,646683
2019-12-23,2208.22,2209.20,2196.43,2203.71,502034
2019-12-24,2206.23,2206.23,2187.58,2190.08,569968
2019-12-26,2192.22,2198.01,2183.90,2197.93,571309
2019-12-27,2183.70,2215.55,2177.40,2204.21,490168
2019-12-30,2202.62,2208.04,2195.65,2197.67,416403
2020-01-02,2201.21,2202.32,2171.84,2175.17,494678
2020-01-03,2192.58,2203.38,2165.39,2176.46,631563
2020-01-06,2154.97,2164.42,2149.95,2155.07,592671
2020-01-07,2166.60,2181.62,2164.27,2175.54,568236
2020-01-08,2156.27,2162.32,2137.72,2151.31,913831
2020-01-09,2182.20,2186.45,2172.16,2186.45,592604
2020-01-10,2189.48,2206.92,2188.10,2206.39,594537
2020-01-13,2204.49,2230.43,2204.49,2229.26,488289
2020-01-14,2243.06,2250.79,2232.94,2238.88,835899
2020-01-15,2229.80,2238.21,2223.39,2230.98,746156
2020-01-16,2231.93,2249.09,2225.41,2248.05,808332
2020-01-17,2261.57,2268.71,2245.58,2250.57,580816
2020-01-20,2261.40,2277.23,2258.09,2262.64,545491
2020-01-21,2259.81,2266.31,2238.25,2239.69,770320
2020-01-22,2238.53,2269.27,2235.13,2267.25,608510
2020-01-23,2254.54,2260.63,2241.94,2246.13,509609
2020-01-28,2192.22,2199.93,2166.23,2176.72,808879
2020-01-29,2188.18,2195.45,2172.33,2185.28,692301
2020-01-30,2181.54,2187.45,2139.72,2148.00,602838
2020-01-31,2160.60,2167.23,2119.01,2119.01,710508
2020-02-03,2086.61,2126.73,2082.74,2118.88,836700
2020-02-04,2121.22,2162.32,2120.53,2157.90,624642
2020-02-05,2177.26,2181.52,2154.88,2165.63,574396
2020-02-06,2184.77,2229.99,2182.25,2227.94,695216
2020-02-07,2221.49,2223.92,2198.14,2211.95,800342
2020-02-10,2185.63,2203.39,2180.51,2201.07,609566
2020-02-11,2213.50,2233.32,2211.25,2223.12,526211
2020-02-12,2225.95,2242.24,2214.77,2238.38,632463
2020-02-13,2245.72,2255.49,2230.30,2232.96,638666
2020-02-14,2232.71,2251.50,2221.90,2243.59,597224
2020-02-17,2243.07,2250.05,2230.26,2242.17,458248
2020-02-18,2225.98,2232.93,2205.21,2208.88,470425
2020-02-19,2222.51,2226.00,2191.20,2210.34,591155
2020-02-20,2223.55,2228.18,2186.72,2195.50,709564
2020-02-21,2165.65,2184.43,2160.28,2162.84,635474
2020-02-24,2114.04,2120.06,2079.03,2079.04,948621
2020-02-25,2075.55,2105.49,2071.50,2103.61,1565588
2020-02-26,2064.07,2089.64,2059.13,2076.77,810938
2020-02-27,2073.87,2085.40,2049.15,2054.89,562775
2020-02-28,2020.17,2031.01,1980.82,1987.01,671552
2020-03-02,1997.03,2017.07,1969.34,2002.51,528103
2020-03-03,2051.85,2051.85,2009.39,2014.15,615693
2020-03-04,2005.81,2063.59,2005.81,2059.33,606287
2020-03-05,2078.11,2089.08,2059.99,2085.26,675205
2020-03-06,2053.09,2062.57,2032.13,2040.22,865588
2020-03-09,1981.02,1989.50,1946.90,1954.77,666868
2020-03-10,1942.85,1968.17,1934.72,1962.93,638564
2020-03-11,1965.67,1967.70,1898.27,1908.27,679716
2020-03-12,1887.97,1897.23,1808.56,1834.33,850345
2020-03-13,1722.68,1809.31,1680.60,1771.44,1035278
2020-03-16,1805.43,1805.43,1714.38,1714.86,682004
2020-03-17,1640.84,1722.97,1637.88,1672.44,649779
2020-03-18,1686.12,1693.95,1591.12,1591.20,728008
2020-03-19,1626.09,1626.09,1439.43,1457.64,977675
2020-03-20,1498.49,1566.82,1466.48,1566.15,817021
2020-03-23,1474.45,1516.75,1458.41,1482.46,647528
2020-03-24,1523.69,1609.97,1508.68,1609.97,679288
2020-03-25,1668.19,1707.64,1645.28,1704.76,872809
2020-03-26,1699.11,1735.75,1679.23,1686.24,992474
2020-03-27,1756.07,1759.05,1668.21,1717.73,1077527
2020-03-30,1670.34,1729.63,1659.95,1717.12,767777
2020-03-31,1739.29,1757.81,1722.62,1754.64,1037488
2020-04-01,1737.28,1762.44,1685.37,1685.46,1243591
2020-04-02,1693.53,1726.76,1664.13,1724.86,766313
2020-04-03,1731.17,1743.91,1706.68,1725.44,1000087
2020-04-06,1745.25,1794.19,1742.67,1791.88,1219389
2020-04-07,1826.72,1838.97,1791.92,1823.60,951739
2020-04-08,1815.75,1842.16,1801.80,1807.14,907494
2020-04-09,1838.09,1839.33,1818.30,1836.21,920571
2020-04-10,1835.76,1861.10,1824.43,1860.70,992548
2020-04-13,1853.30,1853.30,1825.76,1825.76,1017752
2020-04-14,1846.41,1864.46,1837.17,1857.08,886766
2020-04-16,1839.51,1862.23,1828.13,1857.07,878338
2020-04-17,1893.31,1926.02,1893.19,1914.53,1667460
2020-04-20,1908.34,1925.25,1893.17,1898.36,1087463
2020-04-21,1886.78,1898.32,1841.66,1879.38,1174294
2020-04-22,1855.51,1897.90,1844.85,1896.15,820360
2020-04-23,1907.45,1923.53,1895.98,1914.73,683720
2020-04-24,1906.07,1908.29,1880.71,1889.01,933917
2020-04-27,1897.06,1929.82,1894.62,1922.77,735663
2020-04-28,1931.25,1941.79,1911.63,1934.09,1173476
2020-04-29,1936.89,1957.51,1934.31,1947.56,1984182
2020-05-04,1906.42,1918.66,1894.29,1895.37,1146855
2020-05-06,1919.45,1928.76,1902.55,1928.76,1082527
2020-05-07,1922.00,1938.50,1918.57,1928.61,775658
2020-05-08,1944.94,1956.89,1942.54,1945.82,784773
2020-05-11,1953.51,1960.46,1932.87,1935.40,591283
2020-05-12,1938.62,1938.62,1905.17,1922.17,799930
2020-05-13,1897.50,1940.42,1897.24,1940.42,618784
2020-05-14,1922.44,1931.43,1913.49,1924.96,760646
2020-05-15,1937.63,1938.59,1913.21,1927.28,866357
2020-05-18,1934.51,1943.07,1921.14,1937.11,761696
2020-05-19,1977.47,1983.77,1968.59,1980.61,773415
2020-05-20,1972.12,1992.20,1972.12,1989.64,699447
2020-05-21,2003.20,2004.95,1993.00,1998.31,601199
2020-05-22,2001.60,2002.65,1961.40,1970.13,847467
2020-05-25,1980.51,1994.90,1967.84,1994.60,641459
2020-05-26,2001.00,2029.89,1997.94,2029.78,1017804
2020-05-27,2027.90,2043.44,2019.82,2031.20,1178848
2020-05-28,2047.08,2054.52,2003.75,2028.54,1172134
2020-05-29,2018.37,2038.89,2006.62,2029.60,1086215
2020-06-01,2037.04,2065.38,2035.63,2065.08,997348
2020-06-02,2061.45,2089.43,2059.14,2087.19,1000332
2020-06-03,2108.55,2156.55,2107.69,2147.00,1152001
2020-06-04,2181.64,2191.00,2139.68,2151.18,1393308
2020-06-05,2151.17,2187.25,2138.18,2181.87,854591
2020-06-08,2215.60,2217.21,2174.96,2184.29,854035
2020-06-09,2206.23,2212.17,2166.01,2188.92,817085
2020-06-10,2187.91,2200.68,2178.12,2195.69,706294
2020-06-11,2184.36,2200.72,2148.51,2176.78,827381
2020-06-12,2088.24,2137.12,2084.63,2132.30,689897
2020-06-15,2114.41,2129.67,2030.82,2030.82,1072278
2020-06-16,2091.09,2138.08,2079.02,2138.05,973639
2020-06-17,2133.18,2154.37,2105.26,2141.05,927516
2020-06-18,2134.35,2145.13,2120.29,2133.48,767184
2020-06-19,2153.09,2153.57,2108.91,2141.32,1079453
2020-06-22,2126.38,2142.88,2122.10,2126.73,789372
2020-06-23,2149.13,2158.15,2110.51,2131.24,917567
2020-06-24,2145.93,2171.86,2143.91,2161.51,913896
2020-06-25,2130.45,2143.33,2112.37,2112.37,1017721
2020-06-26,2137.47,2142.04,2115.25,2134.65,761044
2020-06-29,2105.54,2120.50,2087.84,2093.48,643156
2020-06-30,2124.38,2134.38,2108.26,2108.33,708605
2020-07-01,2128.81,2133.55,2101.33,2106.70,1116221
2020-07-02,2116.72,2135.37,2113.98,2135.37,1091965
2020-07-03,2147.89,2153.54,2135.30,2152.41,770055
2020-07-06,2158.95,2191.28,2157.71,2187.93,666902
2020-07-07,2202.04,2206.79,2164.03,2164.17,847434
2020-07-08,2166.76,2173.83,2150.89,2158.88,677810
2020-07-09,2171.15,2181.48,2166.74,2167.90,619368
2020-07-10,2171.44,2171.52,2140.29,2150.25,886987
2020-07-13,2170.51,2188.80,2163.07,2186.06,650231
2020-07-14,2176.43,2183.61,2165.60,2183.61,810952
2020-07-15,2208.73,2216.97,2190.66,2201.88,830266
2020-07-16,2203.30,2207.34,2177.82,2183.76,784637
2020-07-17,2187.85,2204.20,2187.85,2201.19,569297
2020-07-20,2209.59,2209.59,2183.83,2198.20,686819
2020-07-21,2219.19,2234.86,2214.28,2228.83,918483
2020-07-22,2228.20,2238.86,2221.62,2228.66,856218
2020-07-23,2227.24,2227.24,2202.99,2216.19,934542
2020-07-24,2196.73,2219.57,2195.49,2200.44,1001025
2020-07-27,2203.48,2231.25,2203.48,2217.86,928625
2020-07-28,2238.19,2266.00,2237.21,2256.99,866726
2020-07-29,2258.35,2276.79,2252.24,2263.16,899494
2020-07-30,2275.33,2281.33,2263.81,2267.01,713039
2020-07-31,2278.53,2281.41,2248.49,2249.37,739689
2020-08-03,2251.65,2254.38,2237.04,2251.04,648462
2020-08-04,2272.33,2284.66,2269.69,2279.97,722906
2020-08-05,2289.23,2312.14,2283.95,2311.86,841299
2020-08-06,2322.64,2352.48,2322.64,2342.61,797147
2020-08-07,2349.25,2362.24,2333.62,2351.67,812595
2020-08-10,2353.92,2390.51,2349.33,2386.38,784617
2020-08-11,2396.11,2429.36,2396.11,2418.67,843438
2020-08-12,2414.78,2432.35,2393.27,2432.35,763735
2020-08-13,2455.28,2458.17,2412.49,2437.53,907219
2020-08-14,2427.85,2435.00,2383.69,2407.49,968125
2020-08-18,2405.84,2419.65,2336.78,2348.24,909750
2020-08-19,2370.87,2380.10,2353.17,2360.54,637965
2020-08-20,2339.91,2357.08,2270.85,2274.22,903744
2020-08-21,2306.16,2329.34,2280.97,2304.59,865736
2020-08-24,2309.38,2332.33,2283.48,2329.83,649277
2020-08-25,2352.15,2369.78,2340.97,2366.73,771585
2020-08-26,2367.74,2374.68,2336.98,2369.32,956478
2020-08-27,2371.95,2373.36,2344.38,2344.45,913917
2020-08-28,2362.22,2379.26,2345.28,2353.80,1297312
2020-08-31,2377.09,2381.50,2326.06,2326.17,1647818
2020-09-01,2340.19,2355.90,2331.23,2349.55,1085245
2020-09-02,2363.43,2369.57,2341.29,2364.37,1429273
2020-09-03,2383.26,2401.78,2382.23,2395.90,981546
2020-09-04,2332.68,2371.02,2332.68,2368.25,1351039
2020-09-07,2369.85,2387.49,2362.42,2384.22,1197385
2020-09-08,2402.66,2407.56,2391.43,2401.91,979357
2020-09-09,2372.53,2388.85,2369.12,2375.81,946247
2020-09-10,2404.83,2406.68,2388.56,2396.48,1064574
2020-09-11,2389.76,2397.56,2374.00,2396.69,882880
2020-09-14,2418.33,2429.07,2410.79,2427.91,963083
2020-09-15,2434.59,2444.57,2423.79,2443.58,849969
2020-09-16,2442.72,2450.53,2429.94,2435.92,772938
2020-09-17,2430.77,2437.02,2398.69,2406.17,853740
2020-09-18,2413.53,2417.81,2396.33,2412.40,756517
2020-09-21,2412.44,2427.17,2379.38,2389.39,1041993
2020-09-22,2388.14,2388.49,2323.58,2332.59,1051028
2020-09-23,2352.56,2354.46,2287.44,2333.24,735042
2020-09-24,2295.62,2309.74,2268.88,2272.70,714881
2020-09-25,2295.19,2296.36,2267.63,2278.79,697962
2020-09-28,2301.16,2314.81,2291.32,2308.08,605977
2020-09-29,2331.51,2339.83,2320.04,2327.89,646218
2020-10-05,2330.55,2364.73,2327.83,2358.00,763618
2020-10-06,2369.17,2378.28,2355.39,2365.90,861755
2020-10-07,2350.82,2387.45,2347.82,2386.94,737994
2020-10-08,2408.49,2409.01,2383.82,2391.96,961726
2020-10-12,2404.18,2409.42,2393.74,2403.73,843574
2020-10-13,2416.85,2418.89,2385.87,2403.15,724920
2020-10-14,2403.74,2405.56,2375.54,2380.48,901177
2020-10-15,2375.91,2376.73,2348.74,2361.21,1165501
2020-10-16,2363.88,2370.73,2325.03,2341.53,920205
2020-10-19,2352.92,2364.25,2344.77,2346.74,931645
2020-10-20,2333.56,2358.41,2322.06,2358.41,874293
2020-10-21,2363.03,2371.74,2356.32,2370.86,812837
2020-10-22,2355.61,2360.22,2339.73,2355.05,815612
2020-10-23,2364.84,2368.57,2344.49,2360.81,890385
2020-10-26,2366.50,2374.50,2342.58,2343.91,822268
2020-10-27,2328.66,2349.33,2321.23,2330.84,666942
2020-10-28,2324.18,2345.46,2316.47,2345.26,705770
2020-10-29,2312.34,2330.17,2299.91,2326.67,509768
2020-10-30,2319.56,2320.20,2266.93,2267.15,795585
2020-11-02,2276.61,2302.64,2267.95,2300.16,678501
2020-11-03,2315.81,2344.77,2315.30,2343.31,887445
2020-11-04,2361.32,2371.14,2339.95,2357.32,986786
2020-11-05,2373.41,2413.79,2370.85,2413.79,702037
2020-11-06,2421.79,2431.11,2404.97,2416.50,825569
2020-11-09,2438.63,2459.15,2434.52,2447.20,1354863
2020-11-10,2453.95,2457.94,2435.59,2452.83,1464168
2020-11-11,2459.50,2488.04,2459.50,2485.87,1272039
2020-11-12,2482.68,2488.79,2467.04,2475.62,1278692
2020-11-13,2470.12,2495.77,2460.96,2493.87,1072383
2020-11-16,2507.46,2546.37,2507.46,2543.03,1239135
2020-11-17,2544.12,2556.09,2533.34,2539.15,1267495
2020-11-18,2548.85,2553.95,2536.78,2545.64,923504
2020-11-19,2536.89,2548.95,2529.53,2547.42,976483
2020-11-20,2544.06,2558.21,2539.79,2553.50,1129501
2020-11-23,2560.04,2605.58,2553.70,2602.59,1649443
2020-11-24,2616.28,2628.52,2605.03,2617.76,1364506
2020-11-25,2637.34,2642.26,2583.41,2601.54,1410105
2020-11-26,2605.73,2625.97,2592.43,2625.91,1387435
2020-11-27,2624.80,2635.00,2618.47,2633.45,1196042
2020-11-30,2648.05,2648.66,2591.34,2591.34,1311831
2020-12-01,2613.42,2638.87,2611.67,2634.25,1151129
2020-12-02,2645.88,2677.26,2644.53,2675.90,1076204
2020-12-03,2686.38,2696.22,2672.85,2696.22,817066
2020-12-04,2705.34,2742.77,2705.34,2731.45,1778897
2020-12-07,2738.11,2754.01,2711.42,2745.44,1499265
2020-12-08,2745.13,2747.45,2700.92,2700.93,1415240
2020-12-09,2703.30,2755.47,2703.30,2755.47,1252305
2020-12-10,2750.34,2765.46,2718.70,2746.46,1227651
2020-12-11,2754.16,2781.04,2754.16,2770.06,1215239
2020-12-14,2769.43,2782.79,2755.29,2762.20,1113631
2020-12-15,2763.65,2769.37,2735.08,2756.82,1093523
2020-12-16,2763.64,2781.08,2761.50,2771.79,1166638
2020-12-17,2769.89,2772.71,2742.25,2770.43,1015484
2020-12-18,2770.95,2782.15,2762.80,2772.18,1059144
2020-12-21,2771.98,2780.24,2747.09,2778.65,1139514
2020-12-22,2772.03,2774.22,2733.64,2733.68,1260762
2020-12-23,2737.74,2769.08,2716.28,2759.82,1121347
2020-12-24,2762.60,2812.16,2762.60,2806.86,1030890
2020-12-28,2820.95,2834.59,2799.56,2808.60,1006250
2020-12-29,2810.55,2823.44,2792.06,2820.51,1046839
2020-12-30,2820.36,2878.21,2809.35,2873.47,1074033
2021-01-04,2874.50,2946.54,2869.11,2944.45,1026510
2021-01-05,2943.67,2990.57,2921.84,2990.57,1519912
2021-01-06,2993.34,3027.16,2961.37,2968.21,1793419
2021-01-07,2980.75,3055.28,2980.75,3031.68,1524655
2021-01-08,3040.11,3161.11,3040.11,3152.18,1297903
2021-01-11,3161.90,3266.23,3096.19,3148.45,1712526
2021-01-12,3145.87,3154.79,3047.56,3125.95,1390618
2021-01-13,3128.26,3164.37,3109.63,3148.29,1578042
2021-01-14,3148.65,3159.03,3128.72,3149.93,1233183
2021-01-15,3153.84,3189.90,3085.90,3085.90,1331079
2021-01-18,3079.90,3079.90,3003.89,3013.93,1472049
2021-01-19,3013.05,3107.00,3011.32,3092.66,1353312
2021-01-20,3115.04,3145.01,3077.15,3114.55,1192695
2021-01-21,3123.27,3163.21,3123.27,3160.84,1360065
2021-01-22,3163.83,3185.26,3140.60,3140.63,1111223
2021-01-25,3144.01,3212.22,3142.80,3208.99,1093653
2021-01-26,3203.96,3209.18,3132.67,3140.31,873024
2021-01-27,3143.46,3182.53,3118.89,3122.56,924582
2021-01-28,3114.98,3114.98,3046.64,3069.05,1310455
2021-01-29,3078.73,3100.22,2962.70,2976.21,995071
2021-02-01,2976.81,3056.87,2947.24,3056.53,969262
2021-02-02,3065.56,3138.95,3065.56,3096.81,887314
2021-02-03,3108.42,3142.26,3091.85,3129.68,901789
2021-02-04,3135.02,3135.02,3068.46,3087.55,1460946
2021-02-05,3098.49,3124.62,3081.78,3120.63,1193487
2021-02-08,3113.63,3128.54,3085.59,3091.24,1277207
2021-02-09,3102.25,3129.66,3084.67,3084.67,2145388
2021-02-10,3088.13,3111.88,3064.25,3100.58,2152917
2021-02-15,3108.70,3156.56,3108.70,3147.00,1604653
2021-02-16,3151.85,3180.94,3145.84,3163.25,1944396
2021-02-17,3162.95,3162.95,3115.48,3133.73,1784127
2021-02-18,3131.74,3140.40,3086.66,3086.66,1860567
2021-02-19,3089.96,3109.67,3040.28,3107.62,3455505
2021-02-22,3114.03,3142.48,3079.16,3079.75,1831956
2021-02-23,3069.26,3094.29,3035.46,3070.09,2357759
2021-02-24,3070.58,3092.05,2993.46,2994.98,1560931
2021-02-25,3026.47,3099.80,3026.47,3099.69,1280086
2021-02-26,3089.49,3089.49,2988.28,3012.95,1361310
2021-03-02,3021.68,3096.50,3020.74,3043.87,1749871
2021-03-03,3041.20,3083.04,3029.37,3082.99,2236688
2021-03-04,3076.88,3076.88,3022.54,3043.49,1278952
2021-03-05,3036.16,3036.98,2982.45,3026.26,1187226
2021-03-08,3031.99,3055.65,2992.64,2996.11,1928302
2021-03-09,2989.96,3000.49,2929.36,2976.12,1534218
2021-03-10,2980.76,3013.95,2951.53,2958.12,905647
2021-03-11,2964.30,3028.37,2964.30,3013.70,1349204
2021-03-12,3030.73,3061.43,3030.73,3054.39,1669085
2021-03-15,3057.06,3065.17,3036.14,3045.71,1161784
2021-03-16,3049.23,3071.54,3049.23,3067.17,1123922
2021-03-17,3067.76,3069.57,3027.20,3047.50,814991
2021-03-18,3054.93,3090.19,3054.93,3066.01,1232596
2021-03-19,3063.01,3063.01,3022.49,3039.53,1068468
2021-03-22,3040.01,3048.11,3019.60,3035.46,915739
2021-03-23,3038.25,3058.79,3003.05,3004.74,1331210
2021-03-24,2996.32,3006.54,2971.04,2996.35,978431
2021-03-25,2995.67,3024.63,2987.83,3008.33,940354
2021-03-26,3012.79,3041.86,3012.79,3041.01,1036383
2021-03-29,3047.71,3054.21,3025.39,3036.04,1288846
2021-03-30,3038.44,3074.57,3038.44,3070.00,1023075
2021-03-31,3073.39,3093.89,3061.40,3061.42,1146989
2021-04-01,3073.77,3090.88,3069.68,3087.40,922680
2021-04-02,3104.72,3121.58,3101.60,3112.80,792705
2021-04-05,3121.23,3127.20,3101.86,3120.83,1084792
2021-04-06,3123.80,3139.29,3110.19,3127.08,1279017
